Seed,Closest,Furthest,Average
7331,1545.7412,38805.086,18884.229
7332,1157.0853,38803.637,17159.172
7333,1641.6293,39321.41,18285.092
7334,1549.8585,39940.13,18371.457
7335,1275.8579,37177.684,17813.041
7336,1166.3248,36533.375,17848.896
7337,1584.9547,38435.254,17493.709
7338,1312.4136,38721.438,17439.227
7339,1563.7485,37994.16,17263.402
7340,1359.3636,41585.316,18225.85
7341,1251.2917,39270.508,18199.002
7342,1648.9589,37926.07,17227.365
7343,2081.268,39346.145,18104.203
7344,2122.3188,40450.027,19129.71
7345,1845.8472,37120.48,16963.123
7346,1902.6213,35183.902,16114.59
7347,1551.5494,37856.586,17482.482
7348,1723.0464,38209.09,17627.213
7349,1270.0464,37507.523,16718.969
7350,1522.5736,37611.66,17286.914
7351,1926.3162,36983.918,17561.477
7352,1578.9943,39487.83,17621.53
7353,1776.6046,36833.36,17337.922
7354,1332.8824,36360.83,16617.701
7355,1712.6421,36138.39,16465.83
7356,1605.5066,38689.617,17050.844
7357,1464.196,35229.027,17432.713
7358,1535.5344,38801.906,18193.148
7359,1708.3911,40610.562,19648.996
7360,1414.5994,40025.61,17999.793
7361,1795.8279,38229.523,17833.559
7362,1930.9364,37568.395,17543.729
7363,1632.2594,37197.652,18132.71
7364,1248.1217,37302.875,17391.963
7365,1397.653,37823.812,17259.824
7366,1401.6597,36756.266,17425.152
7367,1735.9653,39958.305,18178.715
7368,1467.8613,37261.965,17357.344
7369,1718.231,38460.67,17725.238
7370,1874.6981,38933.953,17610.424
7371,1310.9246,37420.63,17197.277
7372,1599.9803,38655.8,17333.79
7373,1514.9417,37603.99,17613.883
7374,1369.3926,39703.41,17619.473
7375,2008.5835,37563.496,17728.809
7376,1861.1836,38296.484,17289.145
7377,2066.5654,37964.934,18233.443
7378,2133.6206,39491.164,17629.453
7379,1255.7704,36309.11,16401.92
7380,1552.0873,37853.234,17327.3
7381,1552.452,39031.984,17311.408
7382,1108.4996,38888.535,18473.395
7383,1466.5631,38009.336,17567.166
7384,1386.2456,39309.61,17863.637
7385,1469.0245,35711.977,16757.117
7386,1628.9862,35861.41,16354.274
7387,1507.2197,38802.36,18265.125
7388,1527.9419,39952.453,17597.736
7389,1536.4276,36414.484,17105.965
7390,1552.4655,38373.484,18506.113
7391,1808.9342,39900.453,18379.184
7392,1713.6069,40752.805,17221.102
7393,1866.5734,39378.01,17821.883
7394,1797.3071,38921.562,17484.604
7395,1374.5562,36992.176,16749.848
7396,1462.4985,40074.598,18425.928
7397,1876.1289,38629.414,17880.477
7398,2093.9905,39193.734,17109.254
7399,1759.1866,37243.633,17054.414
7400,1828.3279,39142.6,17208.428
7401,1171.1226,37919.902,18078.844
7402,1507.6987,37609.83,18244.703
7403,1563.1403,37332.055,15625.527
7404,1626.4841,38249.176,18119.283
7405,1338.9729,38763.516,17898.418
7406,1490.2743,41195.367,17839.014
7407,1508.1292,39179.24,17404.734
7408,1271.797,38014.97,17909.916
7409,1609.7273,35357.543,16401.71
7410,1279.3278,40009.02,17534.143
7411,1626.0005,40708.93,17918.492
7412,1669.6244,38312.207,16653.256
7413,1354.44,36590.406,16778.055
7414,1564.7096,39513.36,17884.219
7415,1775.6898,37331.06,16934.523
7416,2089.5078,36778.15,17389.758
7417,1836.2173,38385.184,17083.195
7418,1569.0956,38122.074,17327.732
7419,1576.683,41759.75,17976.959
7420,1299.5874,37468.938,17107.46
7421,1277.6637,37601.25,17861.28
7422,2035.3853,37587.23,18051.64
7423,1723.5172,37103.117,16671.629
7424,1115.3596,37712.844,17037.408
7425,1750.6934,38371.227,17901.07
7426,1462.652,38251.37,16706.705
7427,1404.4584,38163.094,17288.582
7428,1528.644,37549.773,17240.164
7429,1702.1147,36986.04,16307.542
7430,1513.5165,37217.293,17145.959
7431,1212.0526,38027.34,17755.805
7432,1829.2031,38410.867,17229.857
7433,1415.2843,38404.223,17381.633
7434,1518.574,37613.242,17371.676
7435,1539.3315,38471.234,17517.58
7436,1293.1217,38786.3,18042.479
7437,2005.5256,38321.254,17935.008
7438,1363.4309,39215.062,17066.852
7439,1708.1766,33573.438,15972.779
7440,1247.51,40665.14,18984.447
7441,1544.7506,36450.043,16526.479
7442,1920.1292,37243.742,16358.007
7443,1328.2238,38994.58,16666.404
7444,1449.2511,38010.477,17807.195
7445,1466.3438,37790.59,17838.195
7446,1593.7623,37062.12,17177.385
7447,1135.478,39195.58,17483.871
7448,1608.4097,38614.03,17196.23
7449,1461.5286,40623.5,18819.39
7450,1494.2205,38473.96,16884.717
7451,1103.8749,39924.07,17802.273
7452,1532.3359,38324.574,18014.004
7453,1613.6523,35729.242,16934.492
7454,1109.976,37850.58,17552.852
7455,1887.9104,41014.34,19343.14
7456,1340.1914,37434.523,17043.436
7457,1619.2628,37761.395,17387.758
7458,1624.8726,38917.27,18493.791
7459,1662.0905,36560.457,16308.739
7460,985.3481,37832.7,16396.844
7461,1329.3163,39333.86,17984.254
7462,1705.8182,38463.805,16967.379
7463,1672.9355,38454.242,18192.373
7464,1162.5034,39525.918,17594.176
7465,1056.9456,37788.145,17605.926
7466,1708.27,37351.047,16758.146
7467,1975.3403,39277.613,18208.002
7468,1425.0522,36846.26,17248.59
7469,1818.8801,37739.766,17173.357
7470,1609.9202,41005.56,18853.105
7471,1519.7916,36836.375,17491.635
7472,1470.0834,40951.117,18417.996
7473,1530.5667,40810.07,18066.307
7474,1542.5072,37117.562,17824.746
7475,1407.7047,38208.742,17788.076
7476,1428.3069,37934.273,17097.174
7477,1780.7666,36520.547,16946.37
7478,1455.3131,37999.42,17434.822
7479,1720.1388,38136.23,17846.93
7480,1282.7915,35458.29,16224.406
7481,986.60474,37028.55,17798.521
7482,1756.9946,38568.008,17583.736
7483,1082.815,37887.902,17080.535
7484,1736.4833,38835.61,17550.602
7485,1583.5356,37908.773,16577.73
7486,1685.1168,37706.258,16382.776
7487,1642.4867,38094.707,17326.346
7488,1286.6782,36704.28,17486.77
7489,1295.6952,39047.266,17425.174
7490,1423.0323,36393.93,16626.898
7491,1428.9875,38489.348,18020.785
7492,1588.6733,37033.625,17200.396
7493,1734.7172,38944.83,17535.553
7494,1513.583,36558.652,17530.56
7495,1400.0319,39223.723,17696.484
7496,1658.817,36776.363,16143.179
7497,1588.3158,37168.055,17147.863
7498,1421.2424,38532.477,17513.918
7499,1317.8539,38526.746,17963.521
7500,1268.3606,38523.453,15951.145
7501,1709.3271,37441.387,16510.959
7502,1622.529,38895.812,17742.16
7503,1522.9995,38231.105,17608.656
7504,1600.8784,40335.902,17619.023
7505,1552.9849,39722,17355.162
7506,1691.8607,38677.312,16978.295
7507,1537.1266,37842.914,16449.512
7508,986.1554,39306.312,17206.705
7509,1466.6384,35105.594,16398.27
7510,1349.3016,37230.504,17679.775
7511,1011.9912,38811.38,16816.186
7512,1491.9977,37587.16,17028.996
7513,1658.0435,41014.387,18421.705
7514,1812.1389,38065.19,17854.139
7515,1748.4309,36518.42,16348.955
7516,1388.6284,39617.668,17665.334
7517,1329.5093,38733.598,16772.633
7518,1507.036,39117.273,17447.836
7519,2042.8763,38766.824,17340.191
7520,1662.3955,39843.105,18573.63
7521,1363.7798,37547.32,16820.271
7522,949.17804,38632.734,17573.443
7523,1300.9808,38339.83,16742.414
7524,1300.7339,36579.656,16223.434
7525,1696.9225,39344.547,17742.555
7526,1527.8644,36109.492,16613.383
7527,1481.5111,38621.094,17783.898
7528,1296.7749,37156.52,17112.342
7529,1474.3063,37046.61,17530.355
7530,1608.2229,38900.76,16789.99
7531,1415.9692,39633.812,17495.441
7532,1633.6451,36839.89,17242.463
7533,1460.8582,37419.152,16786.992
7534,1179.1305,38316.832,16717.197
7535,1081.4148,37411.062,16555.166
7536,1626.6024,36048.18,16665.986
7537,1127.71,38149.055,16940.893
7538,1722.8634,38274.07,17977.203
7539,1347.3268,39147.98,17671.371
7540,1395.1559,37557.82,17435.812
7541,1449.3284,36783.684,17406.43
7542,1580.7662,38906.883,16765.125
7543,1280.8715,37640.68,17510.352
7544,1731.1962,38378.766,17128.217
7545,2554.4402,38391.008,17041.361
7546,1350.787,37378.74,17847.633
7547,1860.6521,37390.984,17499.793
7548,1562.0728,37510.49,16687.121
7549,1270.8483,37331.29,18028.123
7550,1896.8262,39476.992,17137.47
7551,1947.6376,39743.434,17486.293
7552,1989.9924,37749.234,16899.266
7553,1165.8752,37130.64,17198.086
7554,1502.943,38792.91,17254.361
7555,1477.4291,37877.12,16322.261
7556,1230.9612,38813.746,17127.164
7557,1546.6044,35759.17,16312.973
7558,1583.899,38490.36,18020.326
7559,1243.8827,38942.27,17733.664
7560,2057.038,37347.504,17487.17
7561,1824.6693,37785.37,18044.248
7562,1322.0277,41200.863,17444.285
7563,1749.978,41841.688,18814.268
7564,1327.5977,37768.297,17647.227
7565,1523.3181,39352.17,18253.777
7566,1780.0796,36154.598,17808.574
7567,1302.9414,39360.133,17843.156
7568,1585.0737,38846.58,17592.094
7569,1112.8105,40999.258,17934.365
7570,1920.3179,38303.816,17330.908
7571,1726.4897,35310.64,16888.83
7572,1369.8438,37409.547,16773.76
7573,1819.2257,39693.95,18518.21
7574,1592.0087,37610.09,16651.162
7575,1773.1448,37502.734,16751.95
7576,1383.6008,38927.605,18197.268
7577,1430.8038,39167.87,17090.32
7578,1750.8232,37086.406,17262.254
7579,1372.9644,38315.688,17480.754
7580,1677.3082,39400.863,16990.254
7581,1670.9763,36260.89,17601.09
7582,1606.4558,37878.445,16703.246
7583,1162.338,37609.387,17310.549
7584,1358.7025,38410,18400.664
7585,1667.8226,37594.305,17660.617
7586,1352.844,37290.33,17406.256
7587,1400.6802,40778.895,18628.105
7588,1269.9244,39003.242,17810.102
7589,1663.2854,36894.35,16917.754
7590,1729.6134,39189.74,17178.15
7591,1646.9384,38999.883,18670.725
7592,1012.2504,36972.145,16915.934
7593,1739.9663,37381.06,16638.791
7594,1717.3346,36923.14,17945.361
7595,1479.7118,38592.39,16514.283
7596,1280.7366,39384.582,16576.96
7597,1174.2721,38191.203,17241.84
7598,1765.7069,39462.633,16816.963
7599,1408.2559,39128.67,17968.805
7600,1545.2755,39351.883,17171.047
7601,1224.6055,39370,17080.736
7602,1862.1183,38029.418,17396.396
7603,1519.8905,39805.383,17424.992
7604,1800.3351,39662.84,18114.758
7605,2130.108,39962.312,18378.47
7606,1504.4937,38978.688,17700.4
7607,1212.2513,38154.28,17129.84
7608,1472.8231,35531.434,16833.07
7609,1312.3546,38874.137,18469.69
7610,1337.5197,37269.168,18134.97
7611,1367.5256,37804.17,17715.912
7612,1764.3032,36819.74,17619.916
7613,1756.4028,38339.586,17739.695
7614,1560.0278,38563.434,17468.072
7615,2532.6362,38473.152,17254.15
7616,1752.4656,37898.203,17175.982
7617,1362.8406,39068.59,18065.195
7618,1286.2983,38337.7,17620.79
7619,1123.8264,36121.004,17269.473
7620,1200.0662,35683.484,15889.545
7621,1022.8231,39151.152,17348.139
7622,2016.1237,40500.49,17828.37
7623,1193.9983,37396.207,18219.6
7624,1874.2637,39440.08,17500.072
7625,1690.3481,39514.703,17527.46
7626,1346.1853,33829.645,15133.484
7627,1834.813,35805.234,17003.889
7628,1389.1744,39817.47,18166.424
7629,1414.9552,38842.39,17787.084
7630,1649.6342,37788.24,17531.164
7631,1956.7344,36965.92,16789.791
7632,1652.5302,37853.207,17474.965
7633,1145.0043,36662.113,16988.336
7634,1564.4249,38161.676,16129.238
7635,1318.4906,37887.453,17859.467
7636,1231.3317,39807.61,17901.94
7637,1333.5122,39034.734,17310.328
7638,1831.1127,36885.46,17090.629
7639,1475.377,39810.047,17529.455
7640,1655.6069,37380.117,16505.902
7641,1624.3376,38121.258,17207.04
7642,1498.6727,37535.023,17445.867
7643,1790.8893,38009.203,16017.996
7644,1554.9161,36486.695,17335.96
7645,1375.524,38771.39,17389.32
7646,2470.4263,35618.656,16007.708
7647,1554.1682,37803.043,17655.676
7648,1921.6224,39858.85,16559.072
7649,1453.0104,38415.74,17560.742
7650,1426.0938,37572.22,17565.732
7651,1899.8353,35847.062,16153.042
7652,1715.2017,37884.234,17698.084
7653,1718.8445,37002.81,17577.982
7654,1808.2104,37215.758,16884.334
7655,1783.8138,38076.23,18572.537
7656,1805.5083,39770.883,17768.139
7657,1295.3523,38567.24,16703.373
7658,1775.9594,37468.586,17355.93
7659,1986.5165,40483.38,17375.947
7660,1383.8385,38292.797,17651.275
7661,1899.6421,37775.41,16782.39
7662,1617.477,37011.22,17472.713
7663,1817.5769,40329.562,17620.633
7664,1624.3251,39533.33,18277.537
7665,1711.6221,39631.99,17615.775
7666,2330.8057,38029.734,17676.008
7667,1708.2266,40145.8,18267.412
7668,1987.2637,39648.688,18372.469
7669,1911.5486,37832.715,17166.04
7670,1517.1549,37831.055,17048.316
7671,1316.1844,38076.883,17516.8
7672,1393.7319,36760.11,17749.414
7673,1487.9584,37821.863,16857.03
7674,1614.9989,39627.223,17317.3
7675,1078.315,37607.37,16839.428
7676,1327.3295,39747.75,18105.105
7677,1574.9087,38577.625,18483.041
7678,1682.1658,37731.59,17466.656
7679,1915.413,36856.36,16795.352
7680,1842.091,37785.004,18311.668
7681,1458.4833,38085.812,17355.57
7682,1848.3142,40156.81,18419.502
7683,1321.993,36579.996,16647.625
7684,1022.0755,37021.004,15988.578
7685,1640.8129,39821.37,18928.822
7686,2135.5107,37482.125,17422.062
7687,1719.3412,38028.516,17056.217
7688,1499.7358,39974.67,17533.123
7689,1390.4042,39703.598,16867.082
7690,1530.3391,36647.707,16941.867
7691,1183.5052,39655.05,18283.262
7692,1753.3455,39815.14,17743.11
7693,1895.7826,39011.855,17536.432
7694,2030.6548,39153.08,17854.244
7695,1269.9586,37596.992,17001.523
7696,1597.6753,37771.277,17129.164
7697,1164.6945,38800.605,17141.96
7698,1631.5973,40511.355,17364.46
7699,1540.3319,37254.14,17947.158
7700,1482.4384,39777.957,16942.803
7701,1569.3544,38424.266,17068.34
7702,1532.0125,38434.2,17216.6
7703,2255.5764,37673.254,17684.941
7704,1784.6843,37977.65,18015.082
7705,1774.8276,40312.496,17581.799
7706,1488.8569,38398.61,17070.29
7707,1506.2919,37884.395,17776.129
7708,1369.2986,38568.816,17394.8
7709,1287.9779,38664.61,17348.164
7710,1221.9624,40798.152,18084.428
7711,1854.8159,40406.676,18587.389
7712,1586.5708,36294.14,16179.931
7713,1947.178,39812.734,17464.428
7714,1422.5786,37235.39,17042.879
7715,1997.3081,38653.473,18050.56
7716,1264.1688,39979.73,18257.963
7717,1251.3171,38345.55,17627.371
7718,1863.293,38552.895,17590.662
7719,1603.5533,38376.715,17978.652
7720,2288.3857,37046.77,17130.602
7721,1239.709,38202.67,17263.135
7722,2059.6868,37004.875,17524.803
7723,1902.176,40388.6,18097.387
7724,1771.099,36206.582,17148.62
7725,1615.086,37371.21,17637.45
7726,1687.0366,40609.48,18584.203
7727,1720.4922,36125.766,16540.611
7728,1765.0084,38632.434,16106.395
7729,1331.6803,38520.934,17105.152
7730,2016.976,39143.754,18017.195
7731,1758.4221,37252.707,17201.361
7732,1455.2732,39047.19,17578.303
7733,1853.9233,40258.71,17962.023
7734,1574.7998,39102.63,17562.268
7735,2275.5698,40887.09,18162.5
7736,1854.1814,38520.26,16738.258
7737,1591.6995,36527.98,16862.66
7738,1516.4962,40092.098,17405.258
7739,1360.2588,39003.04,17336.406
7740,1550.5483,37529.926,17819.719
7741,1105.557,37509.254,16993.496
7742,1565.7452,38277.312,17895.916
7743,1461.4509,39682.797,18258.492
7744,1542.9022,36315.39,16803.086
7745,1364.0095,40438.14,18626.982
7746,1345.7261,40937.805,19172.463
7747,1278.9974,38305.965,17596.592
7748,1504.3627,39996.42,19116.434
7749,1718.7104,40651.668,18710.125
7750,1436.3873,41728.734,18498.691
7751,1367.6521,39310.53,16766.664
7752,2298.0496,39789.266,18160.559
7753,1503.8286,40074.473,18993.129
7754,1311.0295,41443.125,18441.09
7755,1593.1038,36621.164,17151.91
7756,1827.0916,39467.973,16795.846
7757,1835.5581,37850.258,18388.756
7758,1649.9359,39781.203,18164.986
7759,1567.1545,39328.836,17363.36
7760,1465.4015,38529.105,18771.979
7761,1915.6222,38310.176,18554.68
7762,1447.0902,40508.562,17973.613
7763,1434.1157,37105.305,17703.031
7764,1562.4872,39621.523,17866.814
7765,1290.5013,37790.547,17690.889
7766,1575.6046,39187.277,18560.96
7767,1588.2233,39012.805,17823.871
7768,1967.4565,35443.29,17357.865
7769,1996.4214,37835.457,17483.568
7770,1279.5688,35243.562,15937.792
7771,1535.3251,37801.973,17179.438
7772,1744.974,38900.445,17743.748
7773,1769.5981,39766.902,17754.473
7774,1367.8815,37892.52,17378.959
7775,1613.0973,39450.62,18416.73
7776,1518.3301,39042.633,18526.297
7777,1212.2085,37601.203,17052.152
7778,1869.7368,39706.35,18048.467
7779,2025.6655,37180.74,16161.566
7780,1282.3441,38167.492,17903.77
7781,1332.0862,37649.23,17744.826
7782,1967.0436,38731.33,17652.773
7783,1521.1671,37044.2,16807.713
7784,1289.6499,36392.703,17574.705
7785,2049.9712,39906.195,18049.828
7786,2083.8984,37723.715,17387.635
7787,1797.7222,40218.5,17812.398
7788,998.75464,37965.043,16689.371
7789,1573.8735,39643.84,18914.148
7790,1181.3138,38047.883,17731.727
7791,1611.0464,38356.047,16343.321
7792,1766.9083,39738.98,18259.896
7793,1654.4711,36599.02,17308.352
7794,1869.5677,34876.027,17049.492
7795,1637.0531,40961.99,18063.242
7796,1415.2632,38867.598,17086.9
7797,2019.3843,38934.42,17432.283
7798,1193.9573,39215.395,17027.742
7799,1488.3635,37642.062,16926.633
7800,1798.0515,38634.88,18034.18
7801,1564.1692,36595.484,16742.357
7802,1084.4875,39920.453,18287.291
7803,1493.8544,38858.82,17820.758
7804,1844.0148,38353.125,16921.121
7805,1433.4397,38253.883,17975.492
7806,1542.2413,38585.516,17773.494
7807,1708.8567,38383.297,17518.314
7808,1351.2391,39245.234,17194.791
7809,1726.8354,37860.83,17414.773
7810,1646.2131,37964.777,17149.465
7811,1167.0101,40053.824,17778.389
7812,1227.3668,39747.56,18479.31
7813,1731.351,37357.785,17465.21
7814,1757.4097,37424.496,17174.086
7815,1902.4802,39329.152,17364.438
7816,1872.3314,36779.984,16834.727
7817,1528.3309,38169.39,17641.15
7818,1630.9683,38851.6,18071.697
7819,1991.9442,39816.496,18717.854
7820,1660.9471,39523.043,17960.48
7821,1664.5662,38082.285,17554.6
7822,1498.9518,38026.695,16697.584
7823,1557.9187,34995.973,16079.799
7824,1701.2157,39311.93,17130.791
7825,2473.964,39391.66,17098.404
7826,1514.9839,39886.816,18184.629
7827,1307.6528,37754.637,16903.945
7828,1221.8754,38506.89,16701.727
7829,1106.2202,38771.62,16907.984
7830,1211.4938,37285.89,17451.828
7831,1373.649,37527.383,16466.727
7832,1664.8586,37517.61,16806.926
7833,1390.7634,40341.2,18887.248
7834,1414.2544,39014.06,17547.46
7835,1596.9277,40671.508,17534.268
7836,1613.4028,38206.29,17257.959
7837,1865.738,36864.082,17360.264
7838,1846.9175,39689.633,18111.39
7839,2154.742,38815.652,17535.244
7840,1795.2574,37000.934,17354.365
7841,1270.439,40267.926,18710.322
7842,1316.589,38690.355,17061.912
7843,1192.226,38342.703,17868.555
7844,1262.5815,40339.72,18456.883
7845,1752.406,38940.33,17924.03
7846,2289.7612,40228.457,18813.596
7847,1384.4539,40130.49,17825.084
7848,2050.3323,36498.46,16392.24
7849,1400.4283,38569.39,17893.115
7850,1513.1733,38037.29,17085.95
7851,1547.7006,39265.07,18382.084
7852,1588.5488,36953.24,17068.117
7853,1843.1571,39013.8,18173.816
7854,1601.8448,38444.445,16539.977
7855,1305.0846,39072.832,17549.041
7856,1207.6388,39352.68,17326.854
7857,1540.6761,40373.305,19073.271
7858,1842.7642,38966.895,17872.717
7859,1627.4777,36263.617,16552.273
7860,1883.8062,37869.098,17849.83
7861,1408.4918,39964.914,18261.22
7862,1551.4315,39677.098,16231.567
7863,1741.4865,40539.766,19427.414
7864,1583.0713,39923.453,17955.68
7865,992.74274,38766.42,17996.164
7866,1562.0458,39561.55,17965.75
7867,1423.5421,37791.86,16981.355
7868,1970.863,37542.04,16920.982
7869,1798.2324,36271.32,17059.203
7870,1942.337,37673.203,17423.883
7871,1809.7852,40143.85,18465.672
7872,1649.1404,37834.066,16339.476
7873,1460.8212,36085.305,17976.76
7874,1538.7203,38393.73,16297.395
7875,1632.6763,38614.062,17347.076
7876,1452.9497,35384.24,16527.18
7877,1705.4768,37849.305,17553.63
7878,1561.0542,39087.11,17551.943
7879,1145.1798,39069.336,17415.232
7880,1229.7343,39378.258,18142.494
7881,1605.9595,39293.992,17553.326
7882,1584.4618,38199.848,17509.754
7883,1646.8293,37034.266,16693.309
7884,1764.6814,38400.73,17324.889
7885,1504.1036,38751.58,17354.709
7886,1825.9478,36379.996,16632.115
7887,1541.8472,38062.223,16023.5625
7888,1763.5112,38815.09,17358.215
7889,1771.7195,38582.754,16525.871
7890,2029.5825,38703.465,16381.194
7891,1216.284,38800.73,18540.797
7892,1160.2478,36756,16507.754
7893,1726.0542,39701.047,18293.639
7894,1658.2769,39092.305,17924.238
7895,2147.4949,37528.08,16554.355
7896,1317.6266,38699.77,17532.652
7897,1953.1178,39330.17,17100.96
7898,1345.0052,38909.17,18298.744
7899,1999.1873,41077.55,18379.586
7900,1658.9624,37461.133,17774.938
7901,1941.5597,39355.91,17730.217
7902,1527.1423,39347.293,18452.883
7903,1552.8577,37247.67,17480.234
